person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
-0.8001864287391728,-1.8887528647727443,0.1858851132693276,1,-1.5539303967830993,0.022978873881029115,1,0.1426871041995966,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1474615341202636,1.08157994583549,-0.5208099393420962,0,1.4823719581473935,-0.9658970865041768,0,0.8213989991056445,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.7577048137668824,0.4791900606579038,2,1.4789930128241466,0.501270520342387,1,1.2034197628896794,1,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1474615341202636,1.996798351659851,-0.5208099393420962,2,1.2433189341479256,0.45584142054868754,0,-0.5197180917765482,0,-0.2751698566066041,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9940529707325114,0.8038681125621405,2,-0.028383417729462783,0.40354853850164024,0,-0.9120022892669852,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8001864287391728,-1.8830938801541335,0.1858851132693276,0,-1.3038478851191224,-0.7305139506821702,1,0.4208863094935668,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6265015284377219,-0.18872679045338167,-0.9342000445649439,4,1.4751359582151244,1.0242559925678638,1,2.2676485772566504,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.30070732820828344,0.21010169384287605,0.5992752184921755,3,1.4751359582151244,0.5526182579957105,1,2.0316751393794843,1,-0.2751698566066041,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.1474615341202636,0.429984825534277,0.0,3,1.4751359582151244,0.8526911578236642,1,1.6279049622113522,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.46020975597048297,0.3637298704498626,-0.22750499195351995,3,1.4751359582151244,0.7193252529983876,1,1.7452919946443324,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1672043160058494,0.3430487371660706,4,1.4751359582151244,0.9798390013023021,1,1.6868066132089354,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.30070732820828344,-1.8830938801541335,0.0,1,-1.3038478851191224,0.28253217448150225,1,0.4208863094935668,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.9940529707325114,0.8038681125621405,0,1.0272858620529361,-0.6398267325789876,0,-0.5967014099778649,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46020975597048297,1.9940529707325114,-0.9342000445649439,5,1.2433189341479256,1.0577942390477355,0,-0.5197180917765482,1,-0.6299255022823312,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.9940529707325114,0.7066950526114243,1,0.25016655641277735,-0.11126233543154647,0,-0.9120022892669852,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.9940529707325114,-1.6408950971763678,3,1.277469234222774,0.6582786928558291,0,-0.5197180917765482,0,-0.2751698566066041,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1474615341202636,1.9940529707325114,0.7066950526114243,4,0.9091590314702671,0.7996287486460374,0,-0.6744075868099692,0,-0.2751698566066041,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.531364446513291,0.5992752184921755,0,1.4751359582151244,-0.7355276659381613,1,1.4486420607238542,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6265015284377219,0.25904948429291275,0.0,1,1.4751359582151244,0.28253217448150225,1,1.5088288498604132,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.6676939520528636,-1.6408950971763678,0,1.4751359582151244,-0.9658970865041768,1,1.265409918132592,0,-0.2751698566066041,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.30070732820828344,0.484358795085005,0.0,3,1.4751359582151244,0.7206099616865125,1,1.5088288498604132,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.46020975597048297,0.484358795085005,0.4791900606579038,5,1.4751359582151244,1.0493826841398302,1,1.5088288498604132,1,-0.2751698566066041,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.46020975597048297,0.7132790752164406,0.3430487371660706,2,1.4751359582151244,0.6451900276193512,1,1.2034197628896794,1,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.46020975597048297,0.786588404263692,0.4791900606579038,1,1.4751359582151244,-0.06129707955089712,1,1.0780287726823021,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1474615341202636,1.08157994583549,0.7066950526114243,0,1.4751359582151244,-0.6350329667759875,0,0.6900367643152482,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.9844879932085835,0.0,2,0.25016655641277735,0.7389384665681814,0,-0.8320437249328465,1,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.9830466219387939,-1.6408950971763678,1,1.0272858620529361,0.0853490240777281,0,-0.5967014099778649,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46020975597048297,1.9829945802095192,-0.22750499195351995,0,1.4924192153873568,-0.5712477742139896,0,-0.1451905140437813,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.1474615341202636,1.171053921829036,0.7066950526114243,0,1.4751359582151244,-0.7863245410779998,0,0.556555692662658,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.30070732820828344,-1.8830938801541335,-0.5208099393420962,4,-1.7035693603575457,0.9985015170529565,0,0.0,1,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8001864287391728,1.203171943587179,-1.6408950971763678,0,1.4751359582151244,-1.149778622153913,0,0.556555692662658,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6265015284377219,1.9819899587000698,0.3430487371660706,1,0.4545717307878393,0.10235492440402624,0,-0.8320437249328465,0,-0.6299255022823312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.975804375970354,-1.6408950971763678,1,0.25016655641277735,-0.11441302959863277,1,-0.8320437249328465,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1474615341202636,1.9335165833578507,0.7066950526114243,3,1.277469234222774,0.7060194945544528,1,-0.3678670968667558,0,-0.6299255022823312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6265015284377219,0.33433604054692856,0.3430487371660706,3,1.4477350881910267,0.742704290230027,1,1.7452919946443324,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6265015284377219,-1.8830938801541335,0.4791900606579038,3,-1.8763005536263178,0.5933619085133277,0,-0.1451905140437813,1,-0.2751698566066041,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.9742138751555736,0.8038681125621405,1,1.404531615723251,0.0,0,-0.29297385243063534,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1474615341202636,1.9736796273664634,0.7066950526114243,3,1.0272858620529361,0.5361001287601802,0,-0.5197180917765482,1,-0.6299255022823312,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.30070732820828344,1.971521807549077,0.7066950526114243,0,0.20440050355912584,-0.8648651764857054,0,-0.8320437249328465,0,-0.6299255022823312,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1474615341202636,1.9687764284339788,-0.5208099393420962,2,1.277469234222774,0.40354853850164024,0,-0.3678670968667558,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1474615341202636,-1.8830938801541335,-1.6408950971763678,2,-1.0994987464112793,0.3306651043460793,1,0.6900367643152482,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6265015284377219,0.04830119869197043,0.3430487371660706,0,1.404531615723251,-0.6018203762259525,1,2.1435099092564562,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8001864287391728,-1.8830938801541335,0.3430487371660706,2,-1.0994987464112793,0.42112247729815716,1,0.6900367643152482,1,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.46020975597048297,0.2315960026137525,-0.5208099393420962,0,1.404531615723251,-0.6350329667759875,1,1.8033669489698028,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.6035059083823446,-0.5208099393420962,0,1.404531615723251,-0.7355276659381613,1,1.2034197628896794,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-1.8830938801541335,-0.5208099393420962,0,-0.30398017071711003,-0.7305139506821702,1,2.2043644031967466,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6265015284377219,0.6515925996809557,0.3430487371660706,1,1.404531615723251,-0.20113560799570024,1,1.1409617529936582,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8001864287391728,-1.8830938801541335,-1.6408950971763678,2,-0.7223437289252362,0.40207748010651095,1,1.3269391757657785,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6265015284377219,-1.8830938801541335,0.3430487371660706,0,-0.584396329249082,-0.8252330110492146,1,1.6279049622113522,0,-0.6299255022823312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.30070732820828344,0.5705625851919736,-1.6408950971763678,3,1.404531615723251,0.742704290230027,1,1.265409918132592,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.30070732820828344,1.9687764284339788,-0.5208099393420962,2,0.9091590314702671,0.32719879879951735,0,-0.5967014099778649,1,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.8932513400642526,1.9687764284339788,0.0,2,-0.5726580829915087,0.415280587413595,0,-0.9927409494709863,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1474615341202636,0.8288159092090243,0.1858851132693276,1,1.404531615723251,0.28253217448150225,0,0.8863063673613065,0,-0.2751698566066041,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9609504556745954,0.8038681125621405,0,1.404531615723251,-0.4081349851209146,0,0.6900367643152482,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-1.8830938801541335,-1.6408950971763678,0,-1.2175902933830385,-0.6462323111733403,1,0.556555692662658,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6265015284377219,0.9355118718629908,0.3430487371660706,1,1.404531615723251,-0.05616380100807836,1,0.7559785238014685,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.46020975597048297,1.4019854529516445,0.4791900606579038,1,1.404531615723251,0.021220039277895973,0,0.2829556661070304,0,-0.6299255022823312,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.30070732820828344,0.31438811810049827,-0.5208099393420962,0,1.388399154519048,-0.6087816494768339,1,1.6279049622113522,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8001864287391728,-1.8830938801541335,0.1858851132693276,4,-1.009781438268921,0.7034660754343809,1,0.8213989991056445,1,-0.2751698566066041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6265015284377219,0.33433604054692856,0.0,2,1.384329508144179,0.3393576220941449,1,1.5685810735530579,1,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6265015284377219,1.963116985581723,0.3430487371660706,1,1.277469234222774,-0.06375712607320541,0,-0.3678670968667558,0,-0.6299255022823312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3963064585873682,0.1858851132693276,3,1.365831062127327,0.6957874076627679,1,1.4486420607238542,1,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.30070732820828344,0.570495774274785,0.1858851132693276,2,1.3637567126830814,0.40354853850164024,1,1.2034197628896794,1,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.30070732820828344,0.4000702681211402,-1.6408950971763678,3,1.3637567126830814,0.7181368009367362,1,1.4486420607238542,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46020975597048297,0.17722217525140788,0.4791900606579038,1,1.3214428335117177,0.12426161321078052,1,1.7452919946443324,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.46020975597048297,1.08157994583549,-0.9342000445649439,1,1.3040597940947656,0.28253217448150225,0,0.4208863094935668,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.30070732820828344,-1.8789962533334907,-0.5208099393420962,2,-1.803984906130376,0.415280587413595,0,-0.1451905140437813,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6265015284377219,0.12062843990300945,-1.6408950971763678,1,1.298571857840565,0.0,1,1.7452919946443324,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1474615341202636,1.9596069986378704,-0.22750499195351995,2,1.0272858620529361,0.5152707546802152,0,-0.4434443073373419,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.30070732820828344,1.9596069986378704,0.5992752184921755,1,1.0272858620529361,-0.41244404220257036,0,-0.4434443073373419,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.9596069986378704,0.8038681125621405,1,1.1135725100466691,0.20163505456173783,0,-0.4434443073373419,0,-0.2751698566066041,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1474615341202636,1.9282197100453453,0.3430487371660706,3,0.4451898080720594,0.5361001287601802,1,-0.7528503260589455,1,-0.2751698566066041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.958715438847664,-1.6408950971763678,2,1.277469234222774,0.501270520342387,0,-0.29297385243063534,1,-0.6299255022823312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1474615341202636,1.9572166451751118,0.1858851132693276,2,1.4924192153873568,0.47583593187354617,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.46020975597048297,0.570495774274785,0.4791900606579038,1,1.2908433386607436,0.0,1,1.0146135426094796,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6265015284377219,-1.8763302758742133,0.1743046734478711,0,-1.5539303967830993,-1.331032048012202,1,0.07165107121960494,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.1474615341202636,-1.8763302758742133,-0.22750499195351995,2,-1.7035693603575457,0.42112247729815716,0,-0.07227685268833728,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8001864287391728,-0.35744084051880165,-0.22750499195351995,2,1.277469234222774,0.28874903666160634,1,2.2470869058173726,1,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.30070732820828344,-0.40725494531441603,-0.5208099393420962,3,1.277469234222774,0.699849565639488,1,2.2574315993019387,0,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1474615341202636,-1.8739739570225533,-1.6408950971763678,2,-1.0994987464112793,0.3103663177257128,1,0.556555692662658,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.30070732820828344,-1.8724250369145405,-0.9342000445649439,1,-0.8796759775130417,-0.20113560799570024,1,0.8863063673613065,0,-0.2751698566066041,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.9547843537378278,0.0,1,1.0272858620529361,0.08705573462208697,0,-0.4434443073373419,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1474615341202636,1.9530629152730732,-1.6408950971763678,4,1.4751359582151244,1.0629513833192987,0,-0.1451905140437813,1,-0.6299255022823312,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.8770784036742032,0.3430487371660706,1,1.4924192153873568,-0.06129707955089712,1,0.07165107121960494,0,-0.6299255022823312,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.30070732820828344,1.9530629152730732,-1.6408950971763678,1,-0.32251020809125214,-0.07709950239274489,0,-0.9120022892669852,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.30070732820828344,-1.8724250369145405,-1.6408950971763678,1,-0.6450048488823411,0.14428520300861963,1,1.3269391757657785,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.46020975597048297,-1.8720404958017933,-1.6408950971763678,2,-1.349599929785347,0.40354853850164024,1,0.21311856786717337,1,-0.6299255022823312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6265015284377219,-0.3738474678112339,0.3430487371660706,3,1.277469234222774,0.5594631980312691,1,2.252275416248459,1,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.18872679045338167,-0.5208099393420962,1,1.277469234222774,-0.2545327000612499,1,2.2098268963162915,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1474615341202636,-1.8720404958017933,-0.9342000445649439,3,-0.8951371579955464,0.5594631980312691,1,0.8863063673613065,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6265015284377219,-1.8720404958017933,-0.9342000445649439,1,-0.584396329249082,-0.10572656364228968,1,1.4486420607238542,0,-0.2751698566066041,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1474615341202636,-0.36201515895640846,-0.9342000445649439,4,1.277469234222774,0.7873825770037842,1,2.2470869058173726,1,-0.2751698566066041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8001864287391728,-0.16014128178418557,0.0,1,1.277469234222774,0.0,1,2.2043644031967466,0,-0.6299255022823312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1474615341202636,1.9530629152730732,-1.6408950971763678,5,1.277469234222774,1.0499250178509512,0,-0.29297385243063534,0,-0.6299255022823312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.9530629152730732,-0.9342000445649439,0,-1.0994987464112793,-0.31960120631239824,0,-1.000894362250032,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
