person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
-1.3159605681019748,-2.5043589388129828,-1.9113559966789622,2,-0.8427958791845683,0.8176070103551315,1,1.6946718852293867,1,-0.3084051115295563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0782084251451525,-2.5043589388129828,0.5892763121478259,0,-0.669319095469483,-1.277074573480813,1,2.113546823895015,0,-1.2959177927131902,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6322383429272108,0.7377484721052845,-1.9113559966789622,3,1.8318721103441467,1.3989633266811037,1,1.6090373540701335,1,-0.3084051115295563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6322383429272108,2.585260349683461,-0.49956142576759666,2,1.2089126137637063,0.6898096877656524,0,-0.9825920054082125,1,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.739877578372428,2.585260349683461,0.1568856663995159,2,-0.6545575761367524,0.8401410845970257,0,-1.5337876737714813,0,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.422464690293561,1.0789881800738779,0.39118177495103235,1,1.8318721103441467,0.6135760402532289,0,1.0814126746916333,0,-0.7397794913474307,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.22060894071519435,1.2535824634973007,1.1701091959732524,0,1.8318721103441467,-0.5652029160132647,0,0.8082506687746848,0,-1.2959177927131902,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.22060894071519435,-2.5043589388129828,-1.9113559966789622,0,-1.465596898629493,-0.9715695914687561,1,0.6224758125632064,0,-0.3084051115295563,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0782084251451525,1.21996951797551,0.5892763121478259,1,1.8318721103441467,0.03551512780287148,1,0.9000263845013929,0,-0.3084051115295563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8505765170658979,1.8363383844426326,0.7608736054769253,1,1.8318721103441467,0.16758806802592166,0,0.24168769808718552,0,-1.2959177927131902,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6322383429272108,0.3992556349965024,-0.49956142576759666,0,1.8115846131554822,-0.9076516082660943,1,2.113546823895015,0,-1.2959177927131902,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.3159605681019748,-2.5043589388129828,0.39118177495103235,4,-1.20426531936564,1.3319944817903202,1,0.9910765929126022,1,-0.7397794913474307,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0782084251451525,0.42561356574573295,0.1568856663995159,2,1.8064667989333412,0.7105614563033664,1,2.0309816575463033,1,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0782084251451525,2.5777823176638566,0.5892763121478259,1,1.6720838626089325,0.022555409550138496,0,-0.6641074361120246,0,-1.2959177927131902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.22060894071519435,0.5074973805438538,0.39118177495103235,3,1.7832039398561552,1.3188891070008926,1,1.8640542229173378,1,-1.2959177927131902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6322383429272108,0.7376601923591968,0.39118177495103235,2,1.7805953262053456,0.8201177025974206,1,1.522761359772212,1,-1.2959177927131902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6322383429272108,0.5124706418602075,-1.9113559966789622,3,1.7805953262053456,1.35703337679916,1,1.8640542229173378,0,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8505765170658979,0.21801318067684355,0.7608736054769253,1,1.727383191127849,0.3434517055015804,1,2.2769224905819545,0,-1.2959177927131902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8505765170658979,1.4129746887535621,-1.0206127959603328,1,1.7055230199588038,0.6135760402532289,0,0.4336553315879262,0,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6322383429272108,-2.498944592318267,-0.49956142576759666,2,-2.2030218275957014,0.8401410845970257,0,-0.35419300672185017,0,-0.7397794913474307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0782084251451525,0.14323377639756193,-1.9113559966789622,1,1.69862162469621,0.13137129500556927,1,2.2769224905819545,0,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.422464690293561,2.573144441561961,-0.12986959524170374,2,1.3574638926428,1.0107968098168385,0,-0.7692934766060691,1,-0.3084051115295563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6322383429272108,2.573144441561961,0.9122331451437687,1,1.3574638926428,-0.5725572917622591,0,-0.7692934766060691,0,-0.3084051115295563,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.22060894071519435,2.573144441561961,1.1701091959732524,1,1.4659743118797641,0.47550689760153647,0,-0.7692934766060691,0,-0.7397794913474307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.422464690293561,2.531671251491687,0.5892763121478259,3,0.6254446483880578,1.0463468247499355,1,-1.1999152713469308,1,-0.7397794913474307,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.22060894071519435,2.5719663905006453,-1.9113559966789622,2,1.6720838626089325,0.9869022588876594,0,-0.5598733185395846,1,-1.2959177927131902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.422464690293561,2.5699859787592922,0.39118177495103235,2,1.9423958183224102,0.9434924091046945,0,-0.15212130819701494,0,-0.3084051115295563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8505765170658979,0.7376601923591968,0.7608736054769253,1,1.688902567625593,0.13137129500556927,1,1.2599866607821009,0,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0782084251451525,-2.4954219372929454,0.3765853829228495,0,-1.8885639100354197,-2.1403344702088485,1,-0.05239954773748827,0,-0.3084051115295563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.422464690293561,-2.4954219372929454,-0.12986959524170374,2,-2.0767435073333385,0.850111584518742,0,-0.25271401208645455,0,-0.7397794913474307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3159605681019748,-0.48845691823653165,-0.12986959524170374,2,1.6720838626089325,0.6241865147922735,1,2.975305237414016,1,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6322383429272108,-0.5542781448862613,-0.49956142576759666,3,1.6720838626089325,1.3258220938577516,1,2.989702664111705,0,-0.7397794913474307,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.422464690293561,-2.4923084456858895,-1.9113559966789622,2,-1.317089990919068,0.6610812703279727,1,0.6224758125632064,1,-0.3084051115295563,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6322383429272108,-2.49026180002378,-1.0206127959603328,1,-1.0406502245636702,-0.21191188961505425,1,1.0814126746916333,0,-0.7397794913474307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.22060894071519435,2.566772101753401,0.1568856663995159,1,1.3574638926428,0.2799514997657167,0,-0.7692934766060691,0,-0.3084051115295563,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.422464690293561,2.5644975011795865,-1.9113559966789622,4,1.920661129061154,1.9455370690267784,0,-0.35419300672185017,1,-1.2959177927131902,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.22060894071519435,2.464096344110945,0.5892763121478259,1,1.9423958183224102,0.02675403262294088,1,-0.05239954773748827,0,-1.2959177927131902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6322383429272108,2.5644975011795865,-1.9113559966789622,1,-0.33998224602734867,-0.00021635860677690885,0,-1.421418086050879,0,-0.3084051115295563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6322383429272108,-2.49026180002378,-1.9113559966789622,1,-0.7455377924249421,0.3776264681994224,1,1.6946718852293867,0,-0.3084051115295563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8505765170658979,-2.489753691570519,-1.9113559966789622,2,-1.6316066037506616,0.8201177025974206,1,0.1444905695122549,1,-1.2959177927131902,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0782084251451525,-0.510135604183085,0.5892763121478259,3,1.6720838626089325,1.0862211607852688,1,2.982526446888536,1,-1.2959177927131902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.22060894071519435,-0.26552877822652554,-0.49956142576759666,1,1.6720838626089325,-0.303046045304356,1,2.9234479004762566,0,-0.3084051115295563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.422464690293561,-2.489753691570519,-1.0206127959603328,3,-1.0600935476624744,1.0862211607852688,1,1.0814126746916333,0,-0.7397794913474307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0782084251451525,-2.489753691570519,-1.0206127959603328,1,-0.669319095469483,-0.04907488171961856,1,1.8640542229173378,0,-0.7397794913474307,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
